"mun_name","uf","indice_diversidade"
"Tibagi","PR","0.4816156647489557194067"
"Boa Ventura de Sao Roque","PR","0.4816126715767325377073"
"Rio Branco do Sul","PR","0.481604064854619189749901"
"Pio XII","MA","0.4815857049759034396851"
"Santa Helena","MA","0.48156080925242198243101"
"Barracao","PR","0.481526858988265418746"
"Fraiburgo","SC","0.4815067750507407437421"
"Doutor Camargo","PR","0.48149614514317167108"
"Charqueada","SP","0.4814172012510761697672"
"Farias Brito","CE","0.4814072517387040738822"
"Balsas","MA","0.481366645953635720511"
"Itaju","SP","0.481253978250752257990"
"Pecanha","MG","0.481115452317456440707265"
"Formosa da Serra Negra","MA","0.4810776644446285496776"
"Santana do Acarau","CE","0.4810496861408807001325"
"Santo Antonio do Jacinto","MG","0.480942193844137790411"
"Araua","SE","0.4808890050794504104721"
"Olho d'agua Grande","AL","0.4808620239054024502697"
"Ipuiuna","MG","0.48080085586002578244244"
"Santa Maria do Oeste","PR","0.48078758298833099747182"
"Viamao","RS","0.4807693059338187793905"
"Palmeirante","TO","0.480742896729410493223"
"Itaqui","RS","0.48074075085814839647145"
"Itabaianinha","SE","0.4807368114539387317651"
"Parisi","SP","0.4806135205814102527326"
"Fatima","TO","0.480404096841545848789"
"Sucupira do Riachao","MA","0.48033504726818368847"
"Mata Grande","AL","0.4803274365202056526353"
"Caraubas do Piaui","PI","0.48029195284081408592"
"Ferreira Gomes","AP","0.48028218663450503466979"
"Angelandia","MG","0.48026112349407035953687"
"Sao Mateus do Maranhao","MA","0.4802575396801685073982"
"Chapada de Areia","TO","0.4801728894039549915889"
"Santa Fe do Sul","SP","0.4801279810413161713361"
"Juarina","TO","0.4799543792954511077124"
"Ponto Novo","BA","0.47992410423579509959"
"Joselandia","MA","0.4799081090641255639858"
"Cansancao","BA","0.47988693123636282982698"
"Cedral","SP","0.479753856201672411519"
"Passa Tempo","MG","0.4797008580194523522367"
"Caninde de Sao Francisco","SE","0.479640194427504118807"
"Borborema","PB","0.479601409994798904092"
"Nova Campina","SP","0.4794704869148550224590"
"Sao Nicolau","RS","0.4794639398052769795004"
"Votuporanga","SP","0.4793770095396603409660"
"Alto Alegre","SP","0.47935059326803305651795"
"Frei Inocencio","MG","0.4793380757282906682848"
"Cordeiros","BA","0.47930515964668401152689"
"Guaraniacu","PR","0.479272558514043648769250"
"Medeiros Neto","BA","0.4792661294604894363508"
"Carneiros","AL","0.4792206357064454359521"
"Ilha Grande","PI","0.47913906525551455790255"
"Corumbatai","SP","0.4791104683622167828576"
"Piranguinho","MG","0.4789962536549707602386"
"Itapiuna","CE","0.478994936875544651055342"
"Jandaia do Sul","PR","0.47895337084637624814346"
"Barbalha","CE","0.4789230029490226003013"
"Damiao","PB","0.47889753574530292192195"
"Canaa dos Carajas","PA","0.478839719267448856305"
"Santos","SP","0.4786663543209616500415"
"Serro","MG","0.4786036222052726754933"
"Maranguape","CE","0.4785313590693560893019"
"Monte Horebe","PB","0.47837226470227509005513"
"Nova Belem","MG","0.4783483927213366447630"
"Ibicuitinga","CE","0.4781288619266055079948"
"Igaci","AL","0.4780632104495271272115"
"Pratapolis","MG","0.47806199179415312890546"
"Pocone","MT","0.477999547930725811625"
"Bom Lugar","MA","0.4779946944519515419722"
"Felixlandia","MG","0.4779057583712737394191"
"Muribeca","SE","0.47787549046572612397164"
"Alto Longa","PI","0.47783591901476590814162"
"Domingos Martins","ES","0.4777554616391019867092"
"Ribeira do Amparo","BA","0.4776968819571451615966"
"Rio Grande do Piaui","PI","0.4776786697310478630701"
"Sebastianopolis do Sul","SP","0.4776496646898508711830"
"Jesuitas","PR","0.47763721103374286787994"
"Cuite de Mamanguape","PB","0.4776333083139268505736"
"Laranjal Paulista","SP","0.47758472857178795140951"
"Fortim","CE","0.4773765785430475763471"
"Dom Aquino","MT","0.47723984540245554896029"
"Sao Domingos","BA","0.4771844001890996801073"
"Sao Joao Evangelista","MG","0.4771817003445651973558"
"Sao Domingos","GO","0.47717083649506575688665"
"Riachinho","TO","0.47714901540659116416488"
"Umbauba","SE","0.4771199356674694183532"
"Centro do Guilherme","MA","0.477079843590181317870000"
"Rubim","MG","0.4770697366846305970538"
"Capelinha","MG","0.4770616042055501276835"
"Boquim","SE","0.4770585788505876936922"
"Ouro Branco","AL","0.4768888113109597676610"
"Itaicaba","CE","0.4768450080801114311503"
"Buri","SP","0.47683829660112787684862"
"Baldim","MG","0.47679197372730592290005"
"Andira","PR","0.476741638432510555050"
"Sao Joao do Jaguaribe","CE","0.47673481175081550216387"
"Santa Cruz","PE","0.4765227568451990964201"
"Coronel Vivida","PR","0.4764525130850306507739"
"Concordia do Para","PA","0.476410243870574569243"
"Avare","SP","0.4763324783730025051804"
"Trindade do Sul","RS","0.476253888033055322087"
"Curionopolis","PA","0.4762428376706176468762"
"Inhacora","RS","0.47621120872857228793"
"Nazare do Piaui","PI","0.4760357231093219666626"
"Senador Jose Porfirio","PA","0.476015615072119888224"
"Santa Cruz da Baixa Verde","PE","0.475994015014960631451"
"Cruzeiro","SP","0.4759146814257974162181"
"Neopolis","SE","0.4759135381362493547106"
"Candiota","RS","0.4758848375951687864702"
"Sao Miguel Arcanjo","SP","0.475810863648447135413"
"Arapongas","PR","0.4757632991150058894427"
"Riacho dos Machados","MG","0.4757312664906825752113"
"Reriutaba","CE","0.475606380893614386349699"
"Novo Repartimento","PA","0.475602351470135869756"
"Cha de Alegria","PE","0.475553031476438701369900"
"Una","BA","0.47547634538761971751"
"Nova Ipixuna","PA","0.4753288664837494629175"
"Ourinhos","SP","0.4752727786051215989325"
"Hugo Napoleao","PI","0.47524983993631711645432"
"Capitao Gervasio Oliveira","PI","0.47524865323647493306164"
"Feira Nova do Maranhao","MA","0.47522694968360809300093"
"Nova Alianca","SP","0.475226352099257239149"
"Jati","CE","0.47521575298556989451581"
"Palestina do Para","PA","0.4752111697041709714992"
"Caracol","PI","0.475172364327094649108831"
"Florida","PR","0.475141843487598079021"
"Jambeiro","SP","0.4751302911867419484677"
"Mombaca","CE","0.47509849999848131604591"
"Caxingo","PI","0.4750377540685934881161"
"Tanabi","SP","0.4749803548837889321106"
"Santa Maria do Suacui","MG","0.4749774210632446022602"
"Aiuaba","CE","0.47495743481919004056714"
"Ouro Branco","RN","0.4749215631449877988964"
"Materlandia","MG","0.47491084099966068929"
"Couto Magalhaes","TO","0.4748796084499686677055"
"Caririacu","CE","0.4747477417291044982901"
"Nova Castilho","SP","0.474746507495717492840"
"Ibitinga","SP","0.4745758041673462695927"
"Sao Jose do Rio Preto","SP","0.4745202450944159902358"
"Jaramataia","AL","0.4744795670864147105459"
"Ceu Azul","PR","0.474327674746813555571"
"Boquira","BA","0.47422963480089086913277"
"Jesupolis","GO","0.474219397758528766305"
"Calumbi","PE","0.47420362897914765352211"
"Chorozinho","CE","0.47415970690432760730573"
"Varjota","CE","0.4741323378210248434993"
"Rio Claro","SP","0.4740741590178933450022"
"Tuntum","MA","0.474063231346807419831"
"Brejo do Piaui","PI","0.47403921051968556840160"
"Cacador","SC","0.47400407670177283552255"
"Quadra","SP","0.47398121014919322669"
"Coreau","CE","0.473976140334982438448571"
"Placido de Castro","AC","0.473954956650096851730"
"Uchoa","SP","0.473903662319949021074596"
"Gramado dos Loureiros","RS","0.47387009897943787727"
"Sao Vicente Ferrer","MA","0.4738064036929978673557"
"Guaraciaba do Norte","CE","0.4737741715174357050759"
"Santo Antonio dos Lopes","MA","0.4737283285224889769660"
"Alegrete","RS","0.47370083039056876872291"
"Pindorama do Tocantins","TO","0.4736597720262487181207"
"Camanducaia","MG","0.473653431195144344400"
"Tuiuti","SP","0.47363756746546308979235"
"Itapua do Oeste","RO","0.473578913231652400198"
"Matelandia","PR","0.47354281475606083974078"
"Corrente","PI","0.473523954149566814618"
"Marco","CE","0.4735130728337316683596"
"Adamantina","SP","0.4734873682899999143952"
"Dois Corregos","SP","0.4734850878108519807500"
"Braganey","PR","0.47345335039859403439547"
"Sapopema","PR","0.473321155812219277924"
"Governador Edison Lobao","MA","0.4732928543953962717021"
"Campinas do Piaui","PI","0.473279930760711887760"
"Itainopolis","PI","0.47315670896317858586978"
"Tailandia","PA","0.473153884234569847503"
"Auriflama","SP","0.47302097034128994040695"
"Guajeru","BA","0.47299943675012538096687"
"Trairao","PA","0.4729937380294757675906"
"Bocaina de Minas","MG","0.472954820205541716154"
"Jatoba","MA","0.47288741918266536554941"
"Monte Aprazivel","SP","0.4728746124080980115953"
"Esperantina","PI","0.4727698514823201507900"
"Coronel Joao Sa","BA","0.472746124041453558571037"
"Sao Joao do Soter","MA","0.472740764730556663171836"
"Baixa Grande","BA","0.4726586867906704373042"
"Navegantes","SC","0.472637964930424551204"
"Capitao Leonidas Marques","PR","0.472553314466164821452"
"Cachoeira dos indios","PB","0.4724609094675366193403"
"Vitorino","PR","0.472330552872205037031"
"Catuti","MG","0.47232793874429655088518"
"Delmiro Gouveia","AL","0.472321415811566133063"
"Jesuania","MG","0.47230255762291998148816"
"Guarapuava","PR","0.4722598404873946486375"
"Colonia do Gurgueia","PI","0.4722230418401744993044"
"Lapa","PR","0.4722165379184262635191"
"Minador do Negrao","AL","0.47214936509610090301350"
"Urania","SP","0.47209431189239727328449"
"Maravilha","AL","0.4720867394355000501728"
"Bento Fernandes","RN","0.47204035408974906533250"
"Capao Alto","SC","0.4720132063492063492081"
"Iacanga","SP","0.4719738608035332908815"
"Fortuna","MA","0.4719340288357417157456"
"Japira","PR","0.4717628696565610540547"
"Ocara","CE","0.4717311298004101298803"
"Nova Russas","CE","0.4716694150923800327246"
"Pacatuba","SE","0.47166735837063702186635"
"Ibiracatu","MG","0.47160394446030205185"
"Cunha","SP","0.47160126754083699343484"
"Marilandia do Sul","PR","0.4715804867846971421769"
"Gentil","RS","0.47150124147799006817"
"Coroata","MA","0.4714936076208152871830"
"Pereiras","SP","0.471456845795415740815"
"Sao Romao","MG","0.4714159525128120059156"
"Quixada","CE","0.4713684798922258135660"
"Ibirataia","BA","0.47124821271644265532428"
"Rorainopolis","RR","0.471068059063629551399"
"Guaratinga","BA","0.4710643632412979525155"
"Castanhal","PA","0.4709729818334555811986"
"Bom Jesus","RS","0.4708815100830854387812"
"Canapi","AL","0.4708313857705382654356"
"Penaforte","CE","0.4706553991026523494409"
"Pentecoste","CE","0.4706298308178877772654"
"Oliveira de Fatima","TO","0.47062062328031081352"
"Jaguariaiva","PR","0.4706028828492765015996"
"Ribeirao do Largo","BA","0.4705965366468636288930"
"Carire","CE","0.4705798842477462195351"
"Graccho Cardoso","SE","0.47041493901260199775261"
"Canavieira","PI","0.47035982303818763428821"
"Santa Efigenia de Minas","MG","0.470354008800430023659"
"Santana de Pirapama","MG","0.470351389796624505018"
"Taguatinga","TO","0.470335244052384363657000"
"Buritizal","SP","0.470287649851887267369"
"Munhoz","MG","0.470149746383120492260"
"Goianesia do Para","PA","0.4700761751719870961973"
"Bernardo do Mearim","MA","0.4700635672734096453367"
"Buritinopolis","GO","0.4700509805606597900611"
"Poco de Jose de Moura","PB","0.4700039306990587508730"
"Sao Pedro do Piaui","PI","0.4700000330338222735474"
"Utinga","BA","0.4699613097237306990107"
"Dois Riachos","AL","0.4699553584546801330638"
"Presidente Kennedy","TO","0.4699368573025445678853"
"Mineiros do Tiete","SP","0.46968914361655310440299"
"Malhador","SE","0.4696138651557476966887"
"Ananas","TO","0.4695925003957342776299"
"Belo Monte","AL","0.4695832932229495571810"
"Agudos do Sul","PR","0.4694633604397581308014"
"Xaxim","SC","0.4693402733501401652764"
"Manoel Emidio","PI","0.46925030186652522376"
"Curral Novo do Piaui","PI","0.4692264085685479287978"
"Lencois Paulista","SP","0.4691755266087211340899"
"Tenente Portela","RS","0.46917029057192457689034"
"Sao Jose da Coroa Grande","PE","0.4691632958207012587112"
"Monteiropolis","AL","0.46912256449620785611016"
"Olho d'agua das Flores","AL","0.469025637894474103889"
"Santa Adelia","SP","0.4689666269124948110473"
"Santa Luz","PI","0.4688921702941632632011"
"Sao Jose do Belmonte","PE","0.4688729753050071308038"
"Nina Rodrigues","MA","0.46886787480445760232051"
"Pavao","MG","0.468830342750383994343"
"Sales","SP","0.46879832346441480384178"
"Porto Franco","MA","0.4687940034676506148214"
"Cidelandia","MA","0.4687683192967145940384"
"Caconde","SP","0.46874846391636946838290"
"Ruropolis","PA","0.468723959346181339864"
"Senges","PR","0.468718580774906128325"
"Wall Ferraz","PI","0.4686959974036569857930"
"Itaiba","PE","0.46865642704539538331332"
"Sao Miguel da Baixa Grande","PI","0.468471033791142462627"
"Crixas do Tocantins","TO","0.4684511083344902586934"
"Brotas","SP","0.4684143862006324042812"
"Parnamirim","PE","0.4683463716551497941547"
"Mocajuba","PA","0.46831895711134554220538"
"Vila Nova do Piaui","PI","0.4683058545603347950668"
"Turiacu","MA","0.46829738652715912795954"
"Canto do Buriti","PI","0.46828331676347583410208"
"Redencao da Serra","SP","0.46821435652025971829041"
"Sao Jose do Divino","PI","0.468170874503275638134"
"Sao Vicente do Serido","PB","0.468098950224872496420000"
"Sardoa","MG","0.46803508957262605516937"
"Madalena","CE","0.46796901342078455005002"
"Garruchos","RS","0.4678595233666383220023"
"Paranapanema","SP","0.4678197346504113442978"
"Laranja da Terra","ES","0.46766306212161645104343"
"Paes Landim","PI","0.467609604359664676534"
"Sao Pedro do Suacui","MG","0.4675457474900068581320"
"Abel Figueiredo","PA","0.467517028195325766755"
"Pedro Afonso","TO","0.467445337541024290790"
"Piracuruca","PI","0.4674192694402452145091"
"Lajes Pintadas","RN","0.46737113419382424084"
"Poco Redondo","SE","0.4673574997229773573144"
"Acarau","CE","0.4673368315816107003118"
"Correia Pinto","SC","0.4672832432022752104252"
"Itape","BA","0.4672415903448147780566"
"Vinhedo","SP","0.4671571960372059703444"
"Sao Jose do Rio Pardo","SP","0.46706944263670805349171"
"Centro Novo do Maranhao","MA","0.467045012656090328925"
"Pirassununga","SP","0.4670264575417252007498"
"Estrela de Alagoas","AL","0.4669853934552616983283"
"Maracacume","MA","0.466910629026479086198376"
"Picarra","PA","0.4668399698035149035098"
"Zabele","PB","0.4668254369877098717504"
"Flores do Piaui","PI","0.46677581259447788260106"
"Indiaroba","SE","0.466737282563377717398"
"Brodowski","SP","0.46667915234322680307628"
"Alegrete do Piaui","PI","0.46663865754405010422546"
"Mirassol","SP","0.4666250035186611238415"
"Telemaco Borba","PR","0.4665309702980427954889"
"Pires Ferreira","CE","0.466462097086286305410100"
"Sao Valerio","TO","0.46640906319109603905808"
"Flor da Serra do Sul","PR","0.4660894150204867590219"
"Nuporanga","SP","0.466051979061370902720"
"Sao Pedro da agua Branca","MA","0.46602675524361420267261"
"Coronel Bicaco","RS","0.4659636285569932725675"
"Cedral","MA","0.46593793837398413929937"
"Senador Amaral","MG","0.4658778334440623770283"
"Palmeira","SC","0.4658264926957557731067"
"Tupi Paulista","SP","0.46576358298106528366621"
"Campo Ere","SC","0.46576149453324123897763"
"Sao Jose dos Basilios","MA","0.46569089502737911434329"
"Castelo do Piaui","PI","0.46568804167044417082973"
"Cristalandia do Piaui","PI","0.46555360104508650556743"
"Laranjeiras do Sul","PR","0.465511470715691335384"
"Fernandopolis","SP","0.4654856925106902498120"
"Canutama","AM","0.4654632192534577587105"
"Sao Domingos","SC","0.46542650439485503813627"
"Pedreira","SP","0.4653932118394338880125"
"Novo Cruzeiro","MG","0.4652767487143984793521"
"Hulha Negra","RS","0.46517798100030644665853"
"Turiuba","SP","0.465126875723876017965"
"Aricanduva","MG","0.46507701908499458057131"
"Taquarivai","SP","0.464955163536845325535"
"Fernandes Pinheiro","PR","0.4649516773471710241714"
"Irapua","SP","0.46492167678856309363064"
"Jose Goncalves de Minas","MG","0.464841625647394162908"
"Marituba","PA","0.4648290288030371371340"
"Tabapua","SP","0.4647943458596069900038"
"Elesbao Veloso","PI","0.464756150820892689260889"
"Taipas do Tocantins","TO","0.4646515887975857650938"
"Forquilha","CE","0.46464300210094423594482"
"Cajueiro da Praia","PI","0.46463509113148372957109"
"Eliseu Martins","PI","0.46454922607526027202552"
"Silvianopolis","MG","0.4644832099577892019665"
"Lago dos Rodrigues","MA","0.4644489328935601161913"
"Sao Bernardino","SC","0.4644404330125421718738"
"Frecheirinha","CE","0.4643605868866452799222"
"Piranhas","AL","0.464320469150269537896"
"Campo do Tenente","PR","0.46426869410685785278630"
"Guimaraes","MA","0.4642242886325708959129"
"Jacutinga","MG","0.4641926862047828126452"
"Palhano","CE","0.4641813187193125919835"
"Abaiara","CE","0.4641102999675153524013"
"Paraibuna","SP","0.463925649489935356847"
"Damianopolis","GO","0.4637945809792512435822"
"Americo de Campos","SP","0.463673574813752833258"
"Inimutaba","MG","0.46366738674430982124465"
"Jundia","AL","0.4636485228789646536382"
"Joia","RS","0.46357591077177196542079"
"Sao Bras","AL","0.4635039660305541155341"
"Santa Brigida","BA","0.4634567727861278722695"
"Bocaina","SP","0.4634469172153173633086"
"Barra do Jacare","PR","0.463415484260088530849"
"Laranjal do Jari","AP","0.4633714658992272166936"
"Capao Bonito","SP","0.4632752390281428506206"
"Sao Sebastiao da Grama","SP","0.46299685635342335849829"
"Brejo Grande do Araguaia","PA","0.4629550478602173583669"
"Catuji","MG","0.46293630832299695068938"
"Moreilandia","PE","0.4628734665807315764666"
"Aparecida do Rio Negro","TO","0.4627439109618970332401"
"Frei Paulo","SE","0.46258051192468391334141"
"Lagoa do Piaui","PI","0.4625375063212901050773"
"Ninheira","MG","0.462421461651420822838000"
"Medicilandia","PA","0.4623444721312837471632"
"Soure","PA","0.4622861519097258495300"
"Votorantim","SP","0.4621957615657540173288"
"Congonhal","MG","0.4621706324924100743046"
