"mun_name","uf","concentracao_maxima"
"Ponto Chique","MG","0.67734187349879903923"
"Ladainha","MG","0.67725787387888479455"
"Itatim","BA","0.67719387430895342187"
"Barro Preto","BA","0.67718155323161323504"
"Passagem Franca","MA","0.67717770034843205575"
"Renascenca","PR","0.67713659605551497443"
"Felixlandia","MG","0.67713549864072113321"
"Buriti dos Lopes","PI","0.67711407347104915030"
"Sebastiao Barros","PI","0.67707682698313554029"
"Lagoa dos Patos","MG","0.67672804105040748566"
"Barao de Grajau","MA","0.67672777075431942689"
"Bom Lugar","MA","0.67671143137897150344"
"Coracao de Jesus","MG","0.67667572999172479016"
"Caninde de Sao Francisco","SE","0.67660430796750391295"
"Capao Bonito","SP","0.67652200185596823273"
"Brodowski","SP","0.67652077298519900004"
"Davinopolis","MA","0.67647875590113857262"
"Mambai","GO","0.67639094042343673067"
"Estrela de Alagoas","AL","0.67638861883466200013"
"Rio Claro","SP","0.67637946956081382995"
"Nova Belem","MG","0.67629324024119327198"
"Tupi Paulista","SP","0.67604390059291030655"
"Maranguape","CE","0.67601077141198747776"
"Jacutinga","MG","0.67596474045053868756"
"Cajapio","MA","0.67592135164509435826"
"Medeiros Neto","BA","0.67590339731458952870"
"Taquarituba","SP","0.67581108829568788501"
"Crisopolis","BA","0.67580718738912261138"
"Brunopolis","SC","0.67577340297308155886"
"Nova Alianca","SP","0.67548184670551322277"
"Capitao Eneas","MG","0.67543237879217465268"
"Sao Jose do Rio Preto","SP","0.67531583515996278047"
"Santos","SP","0.67519254290410121163"
"Vargem Grande do Rio Pardo","MG","0.67515648607813511763"
"Araguacema","TO","0.67504639784039142905"
"Brotas","SP","0.67503556782994392836"
"Itainopolis","PI","0.67497683039851714551"
"Pato Branco","PR","0.67490962149919421578"
"Santo Antonio do Jacinto","MG","0.67473612859494528905"
"Colinas do Sul","GO","0.67468982630272952854"
"Xaxim","SC","0.67466633247697224137"
"Bento Fernandes","RN","0.67464114832535885167"
"Pratapolis","MG","0.67463716393052581489"
"Ourinhos","SP","0.67461767817639703761"
"Nazaria","PI","0.67452738257649580978"
"Palmital","PR","0.67451852988567482544"
"Pequizeiro","TO","0.67445641129851656167"
"Congonhal","MG","0.67445637462780835514"
"Galvao","SC","0.67445482866043613707"
"Silvanopolis","TO","0.67443226311667971809"
"Sao Francisco do Brejao","MA","0.67440061871616395978"
"Senador Alexandre Costa","MA","0.67434113843440775938"
"Formosa da Serra Negra","MA","0.67430441898527004910"
"Santa Cruz da Baixa Verde","PE","0.67415924613123541108"
"Presidente Dutra","BA","0.67415730337078651685"
"Conceicao do LagoAcu","MA","0.67408649011062688569"
"Cruzeiro","SP","0.67408385693894158296"
"Cruzeiro do Sul","AC","0.67408149051018631377"
"Itabaianinha","SE","0.67402527164560696199"
"Sao Bernardino","SC","0.67399403874813710879"
"Ulianopolis","PA","0.67397029390076898768"
"Laranja da Terra","ES","0.67396791058229673697"
"Borborema","PB","0.67394399620313241576"
"Ribeiro Goncalves","PI","0.67391304347826086957"
"Missao Velha","CE","0.67375482048775188746"
"Joia","RS","0.67371937639198218263"
"Potiragua","BA","0.67364220362079034456"
"Divisa Alegre","MG","0.67362759057111216580"
"Santa Maria das Barreiras","PA","0.67355571670292482475"
"Olho D'agua do Piaui","PI","0.67349260523321956769"
"Adamantina","SP","0.67336466111223224839"
"Ponte Alta do Tocantins","TO","0.67334563669918270498"
"Pedrinhas","SE","0.67333693888588426176"
"Lago da Pedra","MA","0.67333288291331666779"
"Macajuba","BA","0.67333078247560742300"
"Mancio Lima","AC","0.67331812998859749145"
"Zabele","PB","0.67324955116696588869"
"Antonio Almeida","PI","0.67322335025380710660"
"Oriximina","PA","0.67319237414707002079"
"Bocaina","SP","0.67306155075939248601"
"Parnamirim","PE","0.67306039114549752848"
"Canapi","AL","0.67285815283758596311"
"Itaipe","MG","0.67284717576220969129"
"Caxambu do Sul","SC","0.67273515387949718249"
"Curitibanos","SC","0.67261830440754151579"
"Belo Oriente","MG","0.67251755265797392177"
"Pinheiro","MA","0.67251627846515640326"
"Jose Boiteux","SC","0.67251461988304093567"
"Wanderlandia","TO","0.67240068428055502756"
"Tabapua","SP","0.67226000176631634726"
"Babaculandia","TO","0.67220812182741116751"
"Dois Riachos","AL","0.67220805711371749108"
"Sabinopolis","MG","0.67219101123595505618"
"Pedreira","SP","0.67217943959918352199"
"Capitao Gervasio Oliveira","PI","0.67211877201811776548"
"Carrasco Bonito","TO","0.67209162145871006631"
"Sao Miguel do Tapuio","PI","0.67204056055599863279"
"Candeias do Jamari","RO","0.67203047960555804572"
"Acaua","PI","0.67196261682242990654"
"Monte Aprazivel","SP","0.67185816876122082585"
"Fartura do Piaui","PI","0.67183951551854655564"
"Fortim","CE","0.67179368567133109749"
"Brasilia de Minas","MG","0.67178766588602654176"
"Dom Aquino","MT","0.67149390243902439024"
"Poco de Jose de Moura","PB","0.67149276085871193210"
"Caconde","SP","0.67148119992982866499"
"Ribamar Fiquene","MA","0.67142857142857142857"
"Jutai","AM","0.67142062609248371206"
"Lencois Paulista","SP","0.67136305540936771671"
"Tomar do Geru","SE","0.67132867132867132867"
"Pires Ferreira","CE","0.67131812181783895908"
"Lago Verde","MA","0.67127090527456158169"
"Florida","PR","0.67119155354449472097"
"Paraibuna","SP","0.67113828040980358861"
"Mata Grande","AL","0.67112250503570774583"
"Frei Gaspar","MG","0.67109929078014184397"
"Laranjal Paulista","SP","0.67103309089524389780"
"Carambei","PR","0.67100459562771120560"
"Olhosd'agua","MG","0.67093779015784586815"
"Campanario","MG","0.67088607594936708861"
"Maracanau","CE","0.67084845357747463850"
"Jacunda","PA","0.67077730925292386029"
"Maringa","PR","0.67064153670021505796"
"Rio do Prado","MG","0.67061866781633972839"
"Cedro","PE","0.67056474614945807188"
"Palmopolis","MG","0.67052848754166005396"
"Xinguara","PA","0.67052350972718507175"
"Pereiras","SP","0.67036740299874098661"
"Santa Adelia","SP","0.67035240405193322871"
"Sao Carlos","SP","0.67026607077694550277"
"Calumbi","PE","0.67023718439173680184"
"Dianopolis","TO","0.67021816336884830036"
"Graccho Cardoso","SE","0.67020911895783339047"
"Ipuiuna","MG","0.67016967706622879037"
"Buritizal","SP","0.67011019283746556474"
"Nova Soure","BA","0.67007757055619739231"
"Curaca","BA","0.67007021650087770626"
"Bocaina de Minas","MG","0.66978309648466716530"
"Sao Geraldo do Araguaia","PA","0.66959389816532673676"
"Redencao da Serra","SP","0.66955941255006675567"
"Novo Planalto","GO","0.66953713670613562971"
"Augustinopolis","TO","0.66952642415923129719"
"Sao Jose da Safira","MG","0.66946925906463478718"
"Pindai","BA","0.66940465684610684950"
"Marcolandia","PI","0.66940114848236259229"
"Avare","SP","0.66934971176121976187"
"Miguel Calmon","BA","0.66931592392847005393"
"Pirai do Norte","BA","0.66930927647166028795"
"Minas Novas","MG","0.66912517926654374104"
"Riachao das Neves","BA","0.66911560853895203770"
"Lambari D'Oeste","MT","0.66910229645093945720"
"Divinopolis de Goias","GO","0.66905990576621045546"
"Aroazes","PI","0.66902588936487241572"
"Divisopolis","MG","0.66895133653187114462"
"Dionisio Cerqueira","SC","0.66890991471215351812"
"Jesupolis","GO","0.66886481394253414979"
"Xambioa","TO","0.66882190738803841400"
"Ibitinga","SP","0.66881548481668415705"
"Sao Francisco","MG","0.66881467722982449490"
"Nova Fatima","BA","0.66875862934605246642"
"Humaita","AM","0.66871400483705392097"
"Bertolinia","PI","0.66864437252786767350"
"Pedras Altas","RS","0.66860747210092188258"
"Aracoiaba","PE","0.66860676609676245908"
"Tres Palmeiras","RS","0.66857506361323155216"
"Santa Rosa do Piaui","PI","0.66838709677419354839"
"Jati","CE","0.66823559343594962473"
"Nova Russas","CE","0.66823023551255741229"
"Lassance","MG","0.66816395283548568220"
"Coqueiro Seco","AL","0.66815982798781580362"
"Quadra","SP","0.66813509544787077827"
"Jesuania","MG","0.66796418840015570261"
"Borba","AM","0.66789600967351874244"
"Navegantes","SC","0.66779319683799956019"
"Dois Corregos","SP","0.66772745818033455732"
"Francisco Sa","MG","0.66766058953825183166"
"Itaiba","PE","0.66759571209800918836"
"Itambacuri","MG","0.66756962265944301872"
"Campo Alegre de Lourdes","BA","0.66753610902807212024"
"Dom Eliseu","PA","0.66743040831680459613"
"Caseara","TO","0.66742314833917887353"
"Campo Grande","AL","0.66732162593638708093"
"Gonzaga","MG","0.66730401529636711281"
"Munhoz","MG","0.66729298080794524225"
"Irapua","SP","0.66724916266200669870"
"Boquira","BA","0.66716695994203498603"
"Jaguarari","BA","0.66709476194844509678"
"Caririacu","CE","0.66705927051671732523"
"agua Doce","SC","0.66702519975414874001"
"Japira","PR","0.66693483507642799678"
"Jacare dos Homens","AL","0.66692897894943930750"
"Sao Domingos","SC","0.66681118577931931498"
"Alvorada","RS","0.66680191121906948189"
"Monte Horebe","PB","0.66666666666666666667"
"Arapongas","PR","0.66657993251523443402"
"Lajedinho","BA","0.66657215764105472073"
"Andira","PR","0.66651574605091055438"
"Cajari","MA","0.66646356324640506946"
"Iacanga","SP","0.66637922774743700297"
"Santo Hipolito","MG","0.66617592933382407067"
"Camanducaia","MG","0.66616852511782963559"
"Baianopolis","BA","0.66615249008373732922"
"Sao Lourenco","MG","0.66612348765569891513"
"Morrinhos","CE","0.66606601327297499231"
"Votuporanga","SP","0.66600782333340232216"
"Bela Vista do Maranhao","MA","0.66595744680851063830"
"Cachoeira dos indios","PB","0.66593814883619276582"
"Serraria","PB","0.66591606960081883316"
"Farias Brito","CE","0.66586155788549157380"
"Porto Esperidiao","MT","0.66581732653861230890"
"Alhandra","PB","0.66576161988034974689"
"Itagi","BA","0.66572484242555966094"
"Tanabi","SP","0.66570354245002968534"
"Sorocaba","SP","0.66568465154584472185"
"Pacatuba","CE","0.66566900544624895736"
"Penalva","MA","0.66559010796345852173"
"Igreja Nova","AL","0.66545012165450121655"
"Sao Miguel Arcanjo","SP","0.66543899622335278879"
"Pau D'Arco","PA","0.66541624585196941278"
"Porto Alegre do Tocantins","TO","0.66538729937194696441"
"Santo Antonio do Sudoeste","PR","0.66531491572677734127"
"Sao Luis Gonzaga do Maranhao","MA","0.66528229879896733640"
"Mineiros do Tiete","SP","0.66527159394479073909"
"Roteiro","AL","0.66512202656780970034"
"Coronel Bicaco","RS","0.66503906250000000000"
"Morpara","BA","0.66495747873936968484"
"Sales","SP","0.66490601211744601522"
"Sao Miguel do Fidalgo","PI","0.66489925768822905620"
"Jequitinhonha","MG","0.66480609822135210564"
"Acailandia","MA","0.66472078836227123416"
"Jambeiro","SP","0.66468657183054556824"
"Santa Izabel do Oeste","PR","0.66467661691542288557"
"Faxinal dos Guedes","SC","0.66467119370979270908"
"Telemaco Borba","PR","0.66460115668558940327"
"Nova Olinda","PB","0.66459305339554173147"
"Sobral","CE","0.66458480073686232594"
"Sucupira","TO","0.66455294863665187064"
"Sitio Novo do Tocantins","TO","0.66454293628808864266"
"Sebastianopolis do Sul","SP","0.66453674121405750799"
"Itaobim","MG","0.66450838076340661062"
"Carinhanha","BA","0.66444975579341161800"
"Novo Oriente","CE","0.66444000726084588855"
"Sao Luiz","RR","0.66438824333561175666"
"Lago do Junco","MA","0.66431727330107300652"
"Trizidela do Vale","MA","0.66416118128446895570"
"Cedral","SP","0.66405135520684736091"
"Uirapuru","GO","0.66404574696211579700"
"Aquiraz","CE","0.66397172794345588691"
"Matinhas","PB","0.66396849704659811857"
"Conceicao","PB","0.66396495071193866375"
"Paranapanema","SP","0.66393400360917762310"
"Ourolandia","BA","0.66392974068492438809"
"Itagiba","BA","0.66381450032658393207"
"Vila Nova do Piaui","PI","0.66371379897785349233"
"Auriflama","SP","0.66367221735319894829"
"Sao Jose dos Campos","SP","0.66365446579461562519"
"Uchoa","SP","0.66365210698479892246"
"Santa Maria do Salto","MG","0.66351209253417455310"
"Batatais","SP","0.66350467449744871751"
"Itaquitinga","PE","0.66346502355926060167"
"Barao de Melgaco","MT","0.66344960705914793878"
"Sao Joao do Pacui","MG","0.66339375629405840886"
"Ladario","MS","0.66332125267168478766"
"Campo Grande do Piaui","PI","0.66328903654485049834"
"Nova Olinda","TO","0.66325841612809877496"
"Araguaiana","MT","0.66324110671936758893"
"Sao Joao da Serra","PI","0.66323192672554792280"
"Arinos","MG","0.66309634089856415007"
"Senador La Rocque","MA","0.66306122448979591837"
"Palmeira","SC","0.66302225693088637251"
"Jaguariaiva","PR","0.66301471215958566916"
"Campo Ere","SC","0.66299490803283799231"
"Souto Soares","BA","0.66289433563973261405"
"Sao Raimundo das Mangabeiras","MA","0.66286418166238217652"
"Ibiracatu","MG","0.66286164140917142295"
"Urania","SP","0.66285520208309747538"
"Salgado","SE","0.66285319788944228019"
"Sao Francisco do Piaui","PI","0.66283382789317507418"
"Nova Friburgo","RJ","0.66282859233753994704"
"Bom Jesus","RS","0.66282806641671130155"
"Correia Pinto","SC","0.66280918166210974757"
"Pai Pedro","MG","0.66276346604215456674"
"Sapopema","PR","0.66273338312173263630"
"Campo do Tenente","PR","0.66262653169952051145"
"Taquarivai","SP","0.66259453170447934846"
"Nortelandia","MT","0.66252518468770987240"
"Araras","SP","0.66238748032338422509"
"Euclides da Cunha","BA","0.66232751887529289248"
"Nossa Senhora do Livramento","MT","0.66221020092735703246"
"Santa Rita de Cassia","BA","0.66217597663380795911"
"Jandaia do Sul","PR","0.66213565022421524664"
"Jacinto","MG","0.66210831371128418765"
"Flor da Serra do Sul","PR","0.66200733272227314390"
"Presidente Kubitschek","MG","0.66199934874633669814"
"Coreau","CE","0.66195771488569655897"
"Ceu Azul","PR","0.66185622801479209885"
"Igaci","AL","0.66180454261304438425"
"Ibiai","MG","0.66178810054088450525"
"Pio IX","PI","0.66172713336739908022"
"Caxias","MA","0.66171889433214629267"
"Capao Alto","SC","0.66171428571428571429"
"Corinto","MG","0.66169471358150603434"
"Sao Joao da Ponte","MG","0.66167989970748015044"
"Santa Fe do Sul","SP","0.66166580444904293844"
"Bannach","PA","0.66162242619697345572"
"Brasilandia do Tocantins","TO","0.66160081053698074975"
"Montividiu do Norte","GO","0.66155067478168827732"
"Gaviao","BA","0.66146788990825688073"
"Madre de Deus","BA","0.66137051448335495028"
"Piloes","PB","0.66133528980190755686"
"Canhoba","SE","0.66130308625692429438"
"Varjota","CE","0.66125379729356531345"
"Ponto Belo","ES","0.66122825919655225489"
"Trindade do Sul","RS","0.66119640021175224987"
"Uruana de Minas","MG","0.66118220597196831200"
"Urucui","PI","0.66115145022417966115"
"Jussara","BA","0.66112266112266112266"
"Cotegipe","BA","0.66110388119115057797"
"Vila Propicio","GO","0.66104901117798796217"
"Olho d'agua Grande","AL","0.66096997690531177829"
"Japaratuba","SE","0.66086741933493738047"
"Sao Francisco","SE","0.66080789392537773666"
"Sao Desiderio","BA","0.66077738515901060071"
"Piracaia","SP","0.66053248299973106919"
"Araripina","PE","0.66052792403159082362"
"Ipueiras","CE","0.66049785314419261916"
"Raposa","MA","0.66049482797756088070"
"Buritirama","BA","0.66026851804584205421"
"Belem do Sao Francisco","PE","0.66018250368832304246"
"Iramaia","BA","0.65997023809523809524"
"Capitao Leonidas Marques","PR","0.65995357728017476789"
"Pinheiros","ES","0.65992055195484005854"
"Anapu","PA","0.65981161695447409733"
"Andorinha","BA","0.65967226219024780176"
"Rio Rufino","SC","0.65957446808510638298"
"Chapada dos Guimaraes","MT","0.65955766192733017378"
"Periquito","MG","0.65954524645200671448"
"Tuiuti","SP","0.65948657421068161700"
"Careacu","MG","0.65947769953051643192"
"Monte Santo do Tocantins","TO","0.65943238731218697830"
"Laranjeiras do Sul","PR","0.65938498774319669842"
"Turvelandia","GO","0.65937813440320962889"
"Varzea Branca","PI","0.65934718100890207715"
"Guaraciaba do Norte","CE","0.65926331058426271610"
"Porto Walter","AC","0.65924545877969259432"
"Mococa","SP","0.65922489324921322084"
"Mombaca","CE","0.65920233205247118060"
"Palmeira do Piaui","PI","0.65912762520193861066"
"Barra do Quarai","RS","0.65904267861353454374"
"Minador do Negrao","AL","0.65902992776057791538"
"Simoes","PI","0.65895470383275261324"
"Campos Verdes","GO","0.65892634207240948814"
"Sao Joao do Paraiso","MA","0.65872374798061389338"
"Itaicaba","CE","0.65870488322717622081"
"Boa Viagem","CE","0.65868560433238777251"
"Palmeira d'Oeste","SP","0.65865438616196787600"
"Ouricuri","PE","0.65862518200628400644"
"Cuite de Mamanguape","PB","0.65861462166053431451"
"Serra Preta","BA","0.65853523005112247166"
"Luzinopolis","TO","0.65844681634155318366"
"Sao Miguel do Aleixo","SE","0.65841584158415841584"
"Bocaiuva","MG","0.65833194536975349767"
"Itaqui","RS","0.65826996197718631179"
"Ibicoara","BA","0.65826317055568919894"
"Corumbatai","SP","0.65816448152562574493"
"Santa Cruz","PE","0.65804493894949786865"
"Dom Pedro","MA","0.65783195245738081811"
"Doutor Camargo","PR","0.65781571044728939466"
"Itau de Minas","MG","0.65771206441760377620"
"Ouro Branco","RN","0.65764298799104416853"
"Nova Olimpia","MT","0.65753424657534246575"
"Gararu","SE","0.65744412400865176640"
"Laranjal","MG","0.65738722119738386718"
"Redencao do Gurgueia","PI","0.65737431498689540148"
"Jesuitas","PR","0.65733866362078812107"
"Domingos Martins","ES","0.65730178450417890219"
"Maranhaozinho","MA","0.65729234793982995422"
"Capela","SE","0.65722863011534207616"
"Pardinho","SP","0.65720676639172375227"
"Alto Alegre","SP","0.65712054152564436345"
"Indaiabira","MG","0.65710683895367160416"
"Senges","PR","0.65703532136653155761"
"Guarani d'Oeste","SP","0.65701219512195121951"
"Sao Joao do Pau d'Alho","SP","0.65700267618198037467"
"Ouro Branco","AL","0.65682334439979031976"
"Cunha","SP","0.65676164631388511986"
"Jequitai","MG","0.65669339913633559531"
"Craibas","AL","0.65669173524432019530"
"Buritizeiro","MG","0.65667084901714763697"
"Taquarana","AL","0.65663093736864228668"
"Anage","BA","0.65661608617029640695"
"Riachinho","MG","0.65656418475885181408"
"Duere","TO","0.65654425612052730697"
"Bom Jardim","MA","0.65652567975830815710"
"Brejo Santo","CE","0.65650812292033666079"
"Boa Vista das Missoes","RS","0.65649249870667356441"
"Matinha","MA","0.65644004719978215485"
